loan_id_raw,reporting_date,dpd,dpd_date,is_writeoff,writeoff_type,loan_ccy,outstanding_balance,writeoff_outstanding_balance,xchg_rate_to_usd,outstanding_balance_usd,writeoff_outstanding_balance_usd,PAR_7_balance_usd,PAR_30_balance_usd,PAR_60_balance_usd,PAR_90_balance_usd
ABF - DSB0066-001,2023-01-31,0,,false,,USD,3064.59,0.0,1,3064.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-001,2023-01-31,0,,false,,USD,920.24,0.0,1,920.24,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-002,2023-01-31,0,,false,,USD,252.8,0.0,1,252.8,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-003,2023-01-31,0,,false,,USD,647.25,0.0,1,647.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-004,2023-01-31,0,,false,,USD,432.48,0.0,1,432.48,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-005,2023-01-31,0,,false,,USD,653.23,0.0,1,653.23,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-006,2023-01-31,0,,false,,USD,1205.6,0.0,1,1205.6,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-007,2023-01-31,0,,false,,USD,1177.91,0.0,1,1177.91,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-008,2023-01-31,0,,false,,USD,656.58,0.0,1,656.58,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-009,2023-01-31,0,,false,,USD,994.52,0.0,1,994.52,0.0,0.0,0.0,0.0,0.0
ABF - DSB0068-001,2023-01-31,0,,false,,USD,1118.82,0.0,1,1118.82,0.0,0.0,0.0,0.0,0.0
ABF - DSB0068-002,2023-01-31,0,,false,,USD,893.34,0.0,1,893.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB0069-001,2023-01-31,0,,false,,USD,1470.39,0.0,1,1470.39,0.0,0.0,0.0,0.0,0.0
ABF - DSB0070-001,2023-01-31,0,,false,,USD,3082.73,0.0,1,3082.73,0.0,0.0,0.0,0.0,0.0
ABF - DSB0070-002,2023-01-31,0,,false,,USD,1019.67,0.0,1,1019.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB0071-001,2023-01-31,0,,false,,USD,416.57,0.0,1,416.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB0072-001,2023-01-31,0,,false,,USD,295.57,0.0,1,295.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB0072-002,2023-01-31,0,,false,,USD,471.7,0.0,1,471.7,0.0,0.0,0.0,0.0,0.0
ABF - DSB0073-001,2023-01-31,0,,false,,USD,398.96,0.0,1,398.96,0.0,0.0,0.0,0.0,0.0
ABF - DSB0073-002,2023-01-31,0,,false,,USD,685.02,0.0,1,685.02,0.0,0.0,0.0,0.0,0.0
ABF - DSB0073-003,2023-01-31,0,,false,,USD,728.6,0.0,1,728.6,0.0,0.0,0.0,0.0,0.0
ABF - DSB0073-004,2023-01-31,0,,false,,USD,170.07,0.0,1,170.07,0.0,0.0,0.0,0.0,0.0
ABF - DSB0074-001,2023-01-31,0,,false,,USD,1821.0,0.0,1,1821.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB0075-001,2023-01-31,0,,false,,USD,841.46,0.0,1,841.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0075-002,2023-01-31,0,,false,,USD,4108.06,0.0,1,4108.06,0.0,0.0,0.0,0.0,0.0
ABF - DSB0075-003,2023-01-31,0,,false,,USD,1432.62,0.0,1,1432.62,0.0,0.0,0.0,0.0,0.0
ABF - DSB0075-004,2023-01-31,0,,false,,USD,4456.25,0.0,1,4456.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB0076-001,2023-01-31,0,,false,,USD,215.81,0.0,1,215.81,0.0,0.0,0.0,0.0,0.0
ABF - DSB0076-002,2023-01-31,0,,false,,USD,469.15,0.0,1,469.15,0.0,0.0,0.0,0.0,0.0
ABF - DSB0077-001,2023-01-31,0,,false,,USD,2474.48,0.0,1,2474.48,0.0,0.0,0.0,0.0,0.0
ABF - DSB0078-001,2023-01-31,0,,false,,USD,1252.56,0.0,1,1252.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0079-001,2023-01-31,0,,false,,USD,1543.59,0.0,1,1543.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB0080-001,2023-01-31,0,,false,,USD,377.5,0.0,1,377.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB0080-002,2023-01-31,0,,false,,USD,377.5,0.0,1,377.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB0081-001,2023-01-31,0,,false,,USD,720.46,0.0,1,720.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0081-002,2023-01-31,0,,false,,USD,2121.68,0.0,1,2121.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB0082-001,2023-01-31,0,,false,,USD,3052.46,0.0,1,3052.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0083-001,2023-01-31,0,,false,,USD,1112.17,0.0,1,1112.17,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-001,2023-01-31,0,,false,,USD,435.18,0.0,1,435.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-002,2023-01-31,0,,false,,USD,305.5,0.0,1,305.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-003,2023-01-31,0,,false,,USD,425.72,0.0,1,425.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-004,2023-01-31,0,,false,,USD,942.26,0.0,1,942.26,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-005,2023-01-31,0,,false,,USD,379.24,0.0,1,379.24,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-006,2023-01-31,0,,false,,USD,346.71,0.0,1,346.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-007,2023-01-31,0,,false,,USD,567.63,0.0,1,567.63,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-008,2023-01-31,0,,false,,USD,987.67,0.0,1,987.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB0084-009,2023-01-31,0,,false,,USD,378.42,0.0,1,378.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB0085-001,2023-01-31,0,,false,,USD,1510.31,0.0,1,1510.31,0.0,0.0,0.0,0.0,0.0
ABF - DSB0086-001,2023-01-31,0,,false,,USD,2271.46,0.0,1,2271.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0087-001,2023-01-31,0,,false,,USD,811.91,0.0,1,811.91,0.0,0.0,0.0,0.0,0.0
ABF - DSB0088-001,2023-01-31,0,,false,,USD,1279.03,0.0,1,1279.03,0.0,0.0,0.0,0.0,0.0
ABF - DSB0088-002,2023-01-31,0,,false,,USD,2441.85,0.0,1,2441.85,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-001,2023-01-31,0,,false,,USD,2361.19,0.0,1,2361.19,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-002,2023-01-31,0,,false,,USD,2186.51,0.0,1,2186.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-003,2023-01-31,0,,false,,USD,457.0,0.0,1,457.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-004,2023-01-31,0,,false,,USD,279.28,0.0,1,279.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-005,2023-01-31,0,,false,,USD,279.28,0.0,1,279.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-006,2023-01-31,0,,false,,USD,761.67,0.0,1,761.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-007,2023-01-31,0,,false,,USD,558.56,0.0,1,558.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-008,2023-01-31,0,,false,,USD,736.28,0.0,1,736.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-009,2023-01-31,0,,false,,USD,761.67,0.0,1,761.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB0090-001,2023-01-31,0,,false,,USD,145.63,0.0,1,145.63,0.0,0.0,0.0,0.0,0.0
ABF - DSB0090-002,2023-01-31,0,,false,,USD,244.9,0.0,1,244.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB0091-001,2023-01-31,0,,false,,USD,728.69,0.0,1,728.69,0.0,0.0,0.0,0.0,0.0
ABF - DSB0091-002,2023-01-31,0,,false,,USD,1087.92,0.0,1,1087.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB0092-001,2023-01-31,0,,false,,USD,324.7,0.0,1,324.7,0.0,0.0,0.0,0.0,0.0
ABF - DSB0092-002,2023-01-31,0,,false,,USD,857.72,0.0,1,857.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB0092-003,2023-01-31,0,,false,,USD,729.53,0.0,1,729.53,0.0,0.0,0.0,0.0,0.0
ABF - DSB0093-001,2023-01-31,0,,false,,USD,1065.57,0.0,1,1065.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB0094-001,2023-01-31,0,,false,,USD,3569.18,0.0,1,3569.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB0095-001,2023-01-31,0,,false,,USD,3238.46,0.0,1,3238.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0095-002,2023-01-31,0,,false,,USD,1797.54,0.0,1,1797.54,0.0,0.0,0.0,0.0,0.0
ABF - DSB0096-001,2023-01-31,0,,false,,USD,758.4,0.0,1,758.4,0.0,0.0,0.0,0.0,0.0
ABF - DSB0097-001,2023-01-31,0,,false,,USD,517.65,0.0,1,517.65,0.0,0.0,0.0,0.0,0.0
ABF - DSB0098-001,2023-01-31,0,,false,,USD,402.91,0.0,1,402.91,0.0,0.0,0.0,0.0,0.0
ABF - DSB0098-002,2023-01-31,0,,false,,USD,1074.42,0.0,1,1074.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB0098-003,2023-01-31,0,,false,,USD,1411.39,0.0,1,1411.39,0.0,0.0,0.0,0.0,0.0
ABF - DSB0099-001,2023-01-31,0,,false,,USD,2834.76,0.0,1,2834.76,0.0,0.0,0.0,0.0,0.0
ABF - DSB0099-002,2023-01-31,0,,false,,USD,2960.27,0.0,1,2960.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB0100-001,2023-01-31,0,,false,,USD,28655.18,0.0,1,28655.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB0100-002,2023-01-31,0,,false,,USD,35672.96,0.0,1,35672.96,0.0,0.0,0.0,0.0,0.0
ABF - DSB0101-001,2023-01-31,0,,false,,USD,1086.88,0.0,1,1086.88,0.0,0.0,0.0,0.0,0.0
ABF - DSB0101-002,2023-01-31,0,,false,,USD,578.8,0.0,1,578.8,0.0,0.0,0.0,0.0,0.0
ABF - DSB0101-003,2023-01-31,0,,false,,USD,507.72,0.0,1,507.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB0101-004,2023-01-31,0,,false,,USD,1599.45,0.0,1,1599.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-001,2023-01-31,0,,false,,USD,1657.21,0.0,1,1657.21,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-002,2023-01-31,0,,false,,USD,732.41,0.0,1,732.41,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-003,2023-01-31,0,,false,,USD,191.05,0.0,1,191.05,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-004,2023-01-31,0,,false,,USD,230.59,0.0,1,230.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-005,2023-01-31,0,,false,,USD,54.99,0.0,1,54.99,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-006,2023-01-31,0,,false,,USD,413.26,0.0,1,413.26,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-007,2023-01-31,0,,false,,USD,826.81,0.0,1,826.81,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-008,2023-01-31,0,,false,,USD,160.09,0.0,1,160.09,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-009,2023-01-31,0,,false,,USD,708.34,0.0,1,708.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-010,2023-01-31,0,,false,,USD,104.68,0.0,1,104.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-011,2023-01-31,0,,false,,USD,1051.56,0.0,1,1051.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-012,2023-01-31,0,,false,,USD,16.92,0.0,1,16.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-013,2023-01-31,0,,false,,USD,172.06,0.0,1,172.06,0.0,0.0,0.0,0.0,0.0
ABF - DSB0103-001,2023-01-31,0,,false,,USD,3215.23,0.0,1,3215.23,0.0,0.0,0.0,0.0,0.0
ABF - DSB0103-002,2023-01-31,0,,false,,USD,4604.29,0.0,1,4604.29,0.0,0.0,0.0,0.0,0.0
ABF - DSB0104-001,2023-01-31,0,,false,,USD,607.61,0.0,1,607.61,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-001,2023-01-31,0,,false,,USD,161.19,0.0,1,161.19,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-002,2023-01-31,0,,false,,USD,1219.78,0.0,1,1219.78,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-003,2023-01-31,0,,false,,USD,792.86,0.0,1,792.86,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-004,2023-01-31,0,,false,,USD,1645.47,0.0,1,1645.47,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-005,2023-01-31,0,,false,,USD,832.07,0.0,1,832.07,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-006,2023-01-31,0,,false,,USD,1534.59,0.0,1,1534.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-001,2023-01-31,0,,false,,USD,487.49,0.0,1,487.49,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-002,2023-01-31,0,,false,,USD,71.56,0.0,1,71.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-003,2023-01-31,0,,false,,USD,49.15,0.0,1,49.15,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-004,2023-01-31,0,,false,,USD,33.46,0.0,1,33.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-005,2023-01-31,0,,false,,USD,142.29,0.0,1,142.29,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-006,2023-01-31,0,,false,,USD,81.26,0.0,1,81.26,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-007,2023-01-31,0,,false,,USD,81.26,0.0,1,81.26,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-008,2023-01-31,0,,false,,USD,1021.95,0.0,1,1021.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-009,2023-01-31,0,,false,,USD,541.57,0.0,1,541.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-010,2023-01-31,0,,false,,USD,310.84,0.0,1,310.84,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-011,2023-01-31,0,,false,,USD,463.0,0.0,1,463.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-012,2023-01-31,0,,false,,USD,127.14,0.0,1,127.14,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-013,2023-01-31,0,,false,,USD,253.02,0.0,1,253.02,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-014,2023-01-31,0,,false,,USD,540.0,0.0,1,540.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-015,2023-01-31,0,,false,,USD,80.78,0.0,1,80.78,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-016,2023-01-31,0,,false,,USD,817.49,0.0,1,817.49,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-017,2023-01-31,0,,false,,USD,226.57,0.0,1,226.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-018,2023-01-31,0,,false,,USD,514.95,0.0,1,514.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-019,2023-01-31,0,,false,,USD,83.17,0.0,1,83.17,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-020,2023-01-31,0,,false,,USD,414.02,0.0,1,414.02,0.0,0.0,0.0,0.0,0.0
ABF - DSB0007-001,2023-02-28,0,,false,,USD,2535.0,0.0,1,2535.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB0013-001,2023-02-28,0,,false,,USD,2028.12,0.0,1,2028.12,0.0,0.0,0.0,0.0,0.0
ABF - DSB0014-001,2023-02-28,0,,false,,USD,1175.8,0.0,1,1175.8,0.0,0.0,0.0,0.0,0.0
ABF - DSB0018-001,2023-02-28,0,,false,,USD,509.02,0.0,1,509.02,0.0,0.0,0.0,0.0,0.0
ABF - DSB0018-002,2023-02-28,0,,false,,USD,494.6,0.0,1,494.6,0.0,0.0,0.0,0.0,0.0
ABF - DSB0018-003,2023-02-28,0,,false,,USD,234.34,0.0,1,234.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB0018-004,2023-02-28,0,,false,,USD,762.35,0.0,1,762.35,0.0,0.0,0.0,0.0,0.0
ABF - DSB0018-005,2023-02-28,0,,false,,USD,42.93,0.0,1,42.93,0.0,0.0,0.0,0.0,0.0
ABF - DSB0018-006,2023-02-28,0,,false,,USD,63.31,0.0,1,63.31,0.0,0.0,0.0,0.0,0.0
ABF - DSB0018-007,2023-02-28,0,,false,,USD,67.14,0.0,1,67.14,0.0,0.0,0.0,0.0,0.0
ABF - DSB0019-002,2023-02-28,0,,false,,USD,4154.06,0.0,1,4154.06,0.0,0.0,0.0,0.0,0.0
ABF - DSB0019-003,2023-02-28,0,,false,,USD,5690.49,0.0,1,5690.49,0.0,0.0,0.0,0.0,0.0
ABF - DSB0020-001,2023-02-28,0,,false,,USD,1469.64,0.0,1,1469.64,0.0,0.0,0.0,0.0,0.0
ABF - DSB0020-002,2023-02-28,0,,false,,USD,2275.69,0.0,1,2275.69,0.0,0.0,0.0,0.0,0.0
ABF - DSB0020-003,2023-02-28,0,,false,,USD,2885.73,0.0,1,2885.73,0.0,0.0,0.0,0.0,0.0
ABF - DSB0023-001,2023-02-28,0,,false,,USD,48452.27,0.0,1,48452.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB0027-013,2023-02-28,0,,false,,USD,768.18,0.0,1,768.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB0028-002,2023-02-28,0,,false,,USD,406.72,0.0,1,406.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB0029-004,2023-02-28,0,,false,,USD,1520.46,0.0,1,1520.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0035-002,2023-02-28,0,,false,,USD,520.09,0.0,1,520.09,0.0,0.0,0.0,0.0,0.0
ABF - DSB0036-003,2023-02-28,0,,false,,USD,326.38,0.0,1,326.38,0.0,0.0,0.0,0.0,0.0
ABF - DSB0037-001,2023-02-28,0,,false,,USD,1923.01,0.0,1,1923.01,0.0,0.0,0.0,0.0,0.0
ABF - DSB0039-001,2023-02-28,0,,false,,USD,1522.46,0.0,1,1522.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0039-002,2023-02-28,0,,false,,USD,4364.37,0.0,1,4364.37,0.0,0.0,0.0,0.0,0.0
ABF - DSB0039-003,2023-02-28,0,,false,,USD,228.37,0.0,1,228.37,0.0,0.0,0.0,0.0,0.0
ABF - DSB0039-004,2023-02-28,0,,false,,USD,3730.02,0.0,1,3730.02,0.0,0.0,0.0,0.0,0.0
ABF - DSB0039-005,2023-02-28,0,,false,,USD,1674.7,0.0,1,1674.7,0.0,0.0,0.0,0.0,0.0
ABF - DSB0050-001,2023-02-28,0,,false,,USD,1434.23,0.0,1,1434.23,0.0,0.0,0.0,0.0,0.0
ABF - DSB0051-001,2023-02-28,0,,false,,USD,630.65,0.0,1,630.65,0.0,0.0,0.0,0.0,0.0
ABF - DSB0052-003,2023-02-28,0,,false,,USD,301.04,0.0,1,301.04,0.0,0.0,0.0,0.0,0.0
ABF - DSB0052-006,2023-02-28,0,,false,,USD,289.68,0.0,1,289.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB0052-008,2023-02-28,0,,false,,USD,683.62,0.0,1,683.62,0.0,0.0,0.0,0.0,0.0
ABF - DSB0054-004,2023-02-28,0,,false,,USD,289.09,0.0,1,289.09,0.0,0.0,0.0,0.0,0.0
ABF - DSB0055-001,2023-02-28,0,,false,,USD,1238.75,0.0,1,1238.75,0.0,0.0,0.0,0.0,0.0
ABF - DSB0061-001,2023-02-28,0,,false,,USD,989.4,0.0,1,989.4,0.0,0.0,0.0,0.0,0.0
ABF - DSB0064-001,2023-02-28,0,,false,,USD,515.8,0.0,1,515.8,0.0,0.0,0.0,0.0,0.0
ABF - DSB0064-002,2023-02-28,0,,false,,USD,206.32,0.0,1,206.32,0.0,0.0,0.0,0.0,0.0
ABF - DSB0064-003,2023-02-28,0,,false,,USD,187.56,0.0,1,187.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0064-004,2023-02-28,0,,false,,USD,81.61,0.0,1,81.61,0.0,0.0,0.0,0.0,0.0
ABF - DSB0065-002,2023-02-28,0,,false,,USD,498.03,0.0,1,498.03,0.0,0.0,0.0,0.0,0.0
ABF - DSB0065-003,2023-02-28,0,,false,,USD,762.68,0.0,1,762.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB0065-004,2023-02-28,0,,false,,USD,528.22,0.0,1,528.22,0.0,0.0,0.0,0.0,0.0
ABF - DSB0066-001,2023-02-28,0,,false,,USD,3064.59,0.0,1,3064.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB0067-006,2023-02-28,0,,false,,USD,1205.6,0.0,1,1205.6,0.0,0.0,0.0,0.0,0.0
ABF - DSB0068-001,2023-02-28,0,,false,,USD,1118.82,0.0,1,1118.82,0.0,0.0,0.0,0.0,0.0
ABF - DSB0068-002,2023-02-28,0,,false,,USD,893.34,0.0,1,893.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB0070-002,2023-02-28,0,,false,,USD,1019.67,0.0,1,1019.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB0071-001,2023-02-28,0,,false,,USD,416.57,0.0,1,416.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB0072-001,2023-02-28,0,,false,,USD,295.57,0.0,1,295.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB0072-002,2023-02-28,0,,false,,USD,471.7,0.0,1,471.7,0.0,0.0,0.0,0.0,0.0
ABF - DSB0075-003,2023-02-28,0,,false,,USD,1432.62,0.0,1,1432.62,0.0,0.0,0.0,0.0,0.0
ABF - DSB0075-004,2023-02-28,0,,false,,USD,4456.25,0.0,1,4456.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB0078-001,2023-02-28,0,,false,,USD,1252.56,0.0,1,1252.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0080-001,2023-02-28,0,,false,,USD,377.5,0.0,1,377.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB0080-002,2023-02-28,0,,false,,USD,377.5,0.0,1,377.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB0081-001,2023-02-28,0,,false,,USD,720.46,0.0,1,720.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0081-002,2023-02-28,0,,false,,USD,2121.68,0.0,1,2121.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB0082-001,2023-02-28,0,,false,,USD,3052.46,0.0,1,3052.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB0083-001,2023-02-28,0,,false,,USD,1112.17,0.0,1,1112.17,0.0,0.0,0.0,0.0,0.0
ABF - DSB0087-001,2023-02-28,0,,false,,USD,811.91,0.0,1,811.91,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-001,2023-02-28,0,,false,,USD,2361.19,0.0,1,2361.19,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-002,2023-02-28,0,,false,,USD,2186.51,0.0,1,2186.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-003,2023-02-28,0,,false,,USD,457.0,0.0,1,457.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-004,2023-02-28,0,,false,,USD,279.28,0.0,1,279.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-005,2023-02-28,0,,false,,USD,279.28,0.0,1,279.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-006,2023-02-28,0,,false,,USD,761.67,0.0,1,761.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-007,2023-02-28,0,,false,,USD,558.56,0.0,1,558.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-008,2023-02-28,0,,false,,USD,736.28,0.0,1,736.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB0089-009,2023-02-28,0,,false,,USD,761.67,0.0,1,761.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB0091-001,2023-02-28,0,,false,,USD,728.69,0.0,1,728.69,0.0,0.0,0.0,0.0,0.0
ABF - DSB0091-002,2023-02-28,0,,false,,USD,1087.92,0.0,1,1087.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB0097-001,2023-02-28,0,,false,,USD,517.65,0.0,1,517.65,0.0,0.0,0.0,0.0,0.0
ABF - DSB0098-002,2023-02-28,0,,false,,USD,1074.42,0.0,1,1074.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB0101-002,2023-02-28,0,,false,,USD,578.8,0.0,1,578.8,0.0,0.0,0.0,0.0,0.0
ABF - DSB0101-003,2023-02-28,0,,false,,USD,507.72,0.0,1,507.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB0101-004,2023-02-28,0,,false,,USD,1599.45,0.0,1,1599.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-001,2023-02-28,0,,false,,USD,1657.21,0.0,1,1657.21,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-002,2023-02-28,0,,false,,USD,732.41,0.0,1,732.41,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-006,2023-02-28,0,,false,,USD,413.26,0.0,1,413.26,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-007,2023-02-28,0,,false,,USD,826.81,0.0,1,826.81,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-008,2023-02-28,0,,false,,USD,160.09,0.0,1,160.09,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-009,2023-02-28,0,,false,,USD,708.34,0.0,1,708.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-010,2023-02-28,0,,false,,USD,104.68,0.0,1,104.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-011,2023-02-28,0,,false,,USD,1051.56,0.0,1,1051.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB0102-012,2023-02-28,0,,false,,USD,16.92,0.0,1,16.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB0104-001,2023-02-28,0,,false,,USD,607.61,0.0,1,607.61,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-001,2023-02-28,0,,false,,USD,161.19,0.0,1,161.19,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-002,2023-02-28,0,,false,,USD,1219.78,0.0,1,1219.78,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-003,2023-02-28,0,,false,,USD,792.86,0.0,1,792.86,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-004,2023-02-28,0,,false,,USD,1645.47,0.0,1,1645.47,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-005,2023-02-28,0,,false,,USD,832.07,0.0,1,832.07,0.0,0.0,0.0,0.0,0.0
ABF - DSB0105-006,2023-02-28,0,,false,,USD,1534.59,0.0,1,1534.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB0106-001,2023-02-28,0,,false,,USD,487.49,0.0,1,487.49,0.0,0.0,0.0,0.0,0.0
