loan_id,transaction_type,date_paid,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABT - DSB0188-003,PAYMENT,2024-08-19,678.41,15.32,0.0,53.34,8.92,0.0,0.0,USD
ABT - DSB0188-004,PAYMENT,2024-08-19,1150.07,25.97,0.0,90.42,15.14,0.0,0.0,USD
ABT - DSB0188-005,PAYMENT,2024-08-19,807.8,18.24,0.0,63.51,10.63,0.0,0.0,USD
ABT - DSB0188-006,PAYMENT,2024-08-19,2717.55,61.37,0.0,213.67,35.76,0.0,0.0,USD
ABT - DSB0210-001,PAYMENT,2024-08-19,2070.26,28.05,0.0,139.15,21.74,0.0,0.0,USD
ABT - DSB0296-002,PAYMENT,2024-08-19,1165.47,0.0,0.0,49.85,6.48,0.0,0.0,USD
ABT - DSB0296-003,PAYMENT,2024-08-19,4118.97,0.0,0.0,176.17,22.9,0.0,0.0,USD
ABT - DSB0296-004,PAYMENT,2024-08-19,6497.01,0.0,0.0,277.88,36.12,0.0,0.0,USD
ABT - DSB0400-001,DISBURSEMENT,2024-08-19,1588.6,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0404-001,DISBURSEMENT,2024-08-19,716.71,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0413-001,DISBURSEMENT,2024-08-19,1261.5,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0413-002,DISBURSEMENT,2024-08-19,366.36,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0413-003,DISBURSEMENT,2024-08-19,493.87,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0413-004,DISBURSEMENT,2024-08-19,6267.04,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0413-005,DISBURSEMENT,2024-08-19,1405.75,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0413-006,DISBURSEMENT,2024-08-19,407.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0413-007,DISBURSEMENT,2024-08-19,771.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB1796-001,PAYMENT,2024-08-20,18330.15,1845.0,0.0,75.22,249.63,0.0,0.0,USD
ABF - DSB1905-001,PAYMENT,2024-08-20,31.47,-27.38,0.0,0.0,-4.09,0.0,0.0,USD
ABF - DSB1905-002,PAYMENT,2024-08-20,22.46,-19.54,0.0,0.0,-2.92,0.0,0.0,USD
ABF - DSB1905-003,PAYMENT,2024-08-20,24.75,-21.53,0.0,0.0,-3.22,0.0,0.0,USD
ABF - DSB1911-019,PAYMENT,2024-08-20,70.85,7.1,0.0,0.0,0.92,0.0,0.0,USD
ABF - DSB1941-007,PAYMENT,2024-08-20,618.98,73.17,0.0,2.61,9.85,0.0,0.0,USD
ABF - DSB1979-001,PAYMENT,2024-08-20,326.14,31.1,0.0,3.78,4.53,0.0,0.0,USD
ABF - DSB2015-002,PAYMENT,2024-08-20,516.97,44.06,0.0,2.86,6.1,0.0,0.0,USD
ABF - DSB2015-003,PAYMENT,2024-08-20,612.39,52.2,0.0,3.39,7.23,0.0,0.0,USD
ABF - DSB2015-004,PAYMENT,2024-08-20,1269.41,108.2,0.0,7.02,14.98,0.0,0.0,USD
ABF - DSB2019-001,PAYMENT,2024-08-20,30.52,2.6,0.0,0.11,0.35,0.0,0.0,USD
ABF - DSB2019-002,PAYMENT,2024-08-20,30.52,2.6,0.0,0.11,0.35,0.0,0.0,USD
ABF - DSB2019-003,PAYMENT,2024-08-20,45.46,3.87,0.0,0.16,0.52,0.0,0.0,USD
ABF - DSB2019-004,PAYMENT,2024-08-20,24.7,2.1,0.0,0.09,0.28,0.0,0.0,USD
ABF - DSB2019-005,PAYMENT,2024-08-20,107.95,9.18,0.0,0.38,1.24,0.0,0.0,USD
ABF - DSB2019-006,PAYMENT,2024-08-20,211.58,17.99,0.0,0.74,2.44,0.0,0.0,USD
ABF - DSB2019-007,PAYMENT,2024-08-20,106.44,9.05,0.0,0.37,1.23,0.0,0.0,USD
ABF - DSB2019-008,PAYMENT,2024-08-20,457.7,38.92,0.0,1.61,5.27,0.0,0.0,USD
ABF - DSB2019-009,PAYMENT,2024-08-20,99.04,8.42,0.0,0.35,1.14,0.0,0.0,USD
ABF - DSB2019-010,PAYMENT,2024-08-20,237.78,20.22,0.0,0.83,2.74,0.0,0.0,USD
ABF - DSB2019-011,PAYMENT,2024-08-20,94.99,8.08,0.0,0.33,1.09,0.0,0.0,USD
ABF - DSB2019-012,PAYMENT,2024-08-20,94.99,8.08,0.0,0.33,1.09,0.0,0.0,USD
ABF - DSB2019-013,PAYMENT,2024-08-20,28.27,2.4,0.0,0.1,0.32,0.0,0.0,USD
ABF - DSB2019-014,PAYMENT,2024-08-20,100.53,8.55,0.0,0.35,1.16,0.0,0.0,USD
ABF - DSB2019-015,PAYMENT,2024-08-20,309.97,26.36,0.0,1.09,3.57,0.0,0.0,USD
ABF - DSB2019-016,PAYMENT,2024-08-20,1090.65,92.75,0.0,3.83,12.56,0.0,0.0,USD
ABF - DSB2019-017,PAYMENT,2024-08-20,72.38,6.16,0.0,0.25,0.83,0.0,0.0,USD
ABF - DSB2019-018,PAYMENT,2024-08-20,431.77,36.72,0.0,1.51,4.97,0.0,0.0,USD
ABF - DSB2019-019,PAYMENT,2024-08-20,56.68,4.82,0.0,0.2,0.66,0.0,0.0,USD
ABF - DSB2019-020,PAYMENT,2024-08-20,729.76,62.06,0.0,2.56,8.4,0.0,0.0,USD
ABF - DSB2019-021,PAYMENT,2024-08-20,605.25,51.47,0.0,2.12,6.97,0.0,0.0,USD
ABF - DSB2019-022,PAYMENT,2024-08-20,457.7,38.92,0.0,1.61,5.27,0.0,0.0,USD
ABF - DSB2019-023,PAYMENT,2024-08-20,438.2,37.27,0.0,1.54,5.04,0.0,0.0,USD
ABF - DSB2019-024,PAYMENT,2024-08-20,82.84,7.05,0.0,0.29,0.96,0.0,0.0,USD
ABF - DSB2019-025,PAYMENT,2024-08-20,385.61,32.79,0.0,1.35,4.44,0.0,0.0,USD
ABF - DSB2019-026,PAYMENT,2024-08-20,56.68,4.82,0.0,0.2,0.66,0.0,0.0,USD
ABF - DSB2019-027,PAYMENT,2024-08-20,313.11,26.63,0.0,1.1,3.6,0.0,0.0,USD
ABF - DSB2019-028,PAYMENT,2024-08-20,30.52,2.6,0.0,0.11,0.35,0.0,0.0,USD
ABF - DSB2019-029,PAYMENT,2024-08-20,64.97,5.53,0.0,0.23,0.75,0.0,0.0,USD
ABF - DSB2019-030,PAYMENT,2024-08-20,207.26,17.63,0.0,0.73,2.38,0.0,0.0,USD
ABF - DSB2019-031,PAYMENT,2024-08-20,535.22,45.52,0.0,1.88,6.16,0.0,0.0,USD
ABF - DSB2019-032,PAYMENT,2024-08-20,52.32,4.45,0.0,0.18,0.6,0.0,0.0,USD
ABF - DSB2019-033,PAYMENT,2024-08-20,235.73,20.05,0.0,0.83,2.72,0.0,0.0,USD
ABF - DSB2019-034,PAYMENT,2024-08-20,56.68,4.82,0.0,0.2,0.66,0.0,0.0,USD
ABF - DSB2019-035,PAYMENT,2024-08-20,216.37,18.4,0.0,0.76,2.49,0.0,0.0,USD
ABF - DSB2019-036,PAYMENT,2024-08-20,193.44,16.45,0.0,0.68,2.23,0.0,0.0,USD
ABF - DSB2019-037,PAYMENT,2024-08-20,82.84,7.05,0.0,0.29,0.96,0.0,0.0,USD
ABF - DSB2019-038,PAYMENT,2024-08-20,544.65,46.32,0.0,1.91,6.27,0.0,0.0,USD
ABF - DSB2019-039,PAYMENT,2024-08-20,52.32,4.45,0.0,0.18,0.6,0.0,0.0,USD
ABF - DSB2019-040,PAYMENT,2024-08-20,356.86,30.35,0.0,1.25,4.11,0.0,0.0,USD
ABF - DSB2019-041,PAYMENT,2024-08-20,207.26,17.63,0.0,0.73,2.38,0.0,0.0,USD
ABF - DSB2019-042,PAYMENT,2024-08-20,545.82,46.42,0.0,1.91,6.28,0.0,0.0,USD
ABF - DSB2019-043,PAYMENT,2024-08-20,41.86,3.56,0.0,0.15,0.48,0.0,0.0,USD
ABF - DSB2019-044,PAYMENT,2024-08-20,253.03,21.52,0.0,0.89,2.92,0.0,0.0,USD
ABF - DSB2019-045,PAYMENT,2024-08-20,74.12,6.3,0.0,0.26,0.85,0.0,0.0,USD
ABF - DSB2019-046,PAYMENT,2024-08-20,142.7,12.14,0.0,0.5,1.65,0.0,0.0,USD
ABF - DSB2019-047,PAYMENT,2024-08-20,45.47,3.87,0.0,0.16,0.52,0.0,0.0,USD
ABF - DSB2019-048,PAYMENT,2024-08-20,24.7,2.1,0.0,0.09,0.28,0.0,0.0,USD
ABF - DSB2019-049,PAYMENT,2024-08-20,64.97,5.53,0.0,0.23,0.75,0.0,0.0,USD
ABF - DSB2019-050,PAYMENT,2024-08-20,142.49,12.12,0.0,0.5,1.64,0.0,0.0,USD
ABF - DSB2019-051,PAYMENT,2024-08-20,702.75,59.76,0.0,2.47,8.09,0.0,0.0,USD
ABF - DSB2019-052,PAYMENT,2024-08-20,106.22,9.03,0.0,0.37,1.22,0.0,0.0,USD
ABF - DSB2019-053,PAYMENT,2024-08-20,542.57,46.14,0.0,1.9,6.25,0.0,0.0,USD
ABF - DSB2019-054,PAYMENT,2024-08-20,228.85,19.46,0.0,0.8,2.63,0.0,0.0,USD
ABF - DSB2019-055,PAYMENT,2024-08-20,1538.31,130.82,0.0,5.4,17.71,0.0,0.0,USD
ABF - DSB2019-056,PAYMENT,2024-08-20,332.48,28.27,0.0,1.17,3.83,0.0,0.0,USD
ABF - DSB2019-057,PAYMENT,2024-08-20,67.27,5.72,0.0,0.24,0.77,0.0,0.0,USD
ABF - DSB2019-058,PAYMENT,2024-08-20,142.49,12.12,0.0,0.5,1.64,0.0,0.0,USD
ABF - DSB2019-059,PAYMENT,2024-08-20,375.0,31.89,0.0,1.32,4.32,0.0,0.0,USD
ABF - DSB2019-060,PAYMENT,2024-08-20,228.85,19.46,0.0,0.8,2.63,0.0,0.0,USD
ABF - DSB2025-001,PAYMENT,2024-08-20,1295.03,82.62,0.0,4.84,11.37,0.0,0.0,USD
ABF - DSB2025-002,PAYMENT,2024-08-20,125.19,7.99,0.0,0.47,1.1,0.0,0.0,USD
ABF - DSB2025-003,PAYMENT,2024-08-20,730.1,46.58,0.0,2.73,6.41,0.0,0.0,USD
ABF - DSB2025-004,PAYMENT,2024-08-20,228.79,14.6,0.0,0.85,2.01,0.0,0.0,USD
ABF - DSB2025-005,PAYMENT,2024-08-20,93.2,5.95,0.0,0.35,0.82,0.0,0.0,USD
ABF - DSB2025-006,PAYMENT,2024-08-20,74.1,4.73,0.0,0.28,0.65,0.0,0.0,USD
ABF - DSB2028-003,PAYMENT,2024-08-20,538.42,34.48,0.0,3.77,4.97,0.0,0.0,USD
ABF - DSB2037-001,PAYMENT,2024-08-20,1051.31,67.12,0.0,4.64,9.33,0.0,0.0,USD
ABF - DSB2037-002,PAYMENT,2024-08-20,1878.45,108.59,0.0,8.63,15.24,0.0,0.0,USD
ABF - DSB2093-002,PAYMENT,2024-08-20,297.07,11.8,0.0,1.01,1.66,0.0,0.0,USD
ABF - DSB2096-001,PAYMENT,2024-08-20,1073.71,64.04,0.0,13.27,10.06,0.0,0.0,USD
ABF - DSB2109-005,PAYMENT,2024-08-20,702.14,33.33,0.0,5.44,5.04,0.0,0.0,USD
ABF - DSB2171-001,DISBURSEMENT,2024-08-20,2866.28,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2172-001,DISBURSEMENT,2024-08-20,946.04,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2172-002,DISBURSEMENT,2024-08-20,665.59,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2172-003,DISBURSEMENT,2024-08-20,169.21,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2172-004,DISBURSEMENT,2024-08-20,1412.03,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2173-001,DISBURSEMENT,2024-08-20,1222.6,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0119-001,PAYMENT,2024-08-20,3807.56,0.0,0.0,282.49,36.72,0.0,0.0,USD
ABT - DSB0120-001,PAYMENT,2024-08-20,2315.38,0.0,0.0,136.33,17.72,0.0,0.0,USD
ABT - DSB0193-001,PAYMENT,2024-08-20,901.54,34.92,0.0,71.37,13.82,0.0,0.0,USD
ABT - DSB0216-001,PAYMENT,2024-08-20,2765.89,85.51,0.0,106.31,24.94,0.0,0.0,USD
ABT - DSB0362-001,PAYMENT,2024-08-20,16637.21,392.21,0.0,1395.04,232.35,0.0,0.0,USD
ABT - DSB0419-001,DISBURSEMENT,2024-08-20,10941.14,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-001,DISBURSEMENT,2024-08-20,298.4,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-002,DISBURSEMENT,2024-08-20,331.44,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-003,DISBURSEMENT,2024-08-20,495.13,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-004,DISBURSEMENT,2024-08-20,229.79,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-005,DISBURSEMENT,2024-08-20,803.95,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-006,DISBURSEMENT,2024-08-20,164.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-007,DISBURSEMENT,2024-08-20,179.78,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0431-008,DISBURSEMENT,2024-08-20,80.16,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB1796-001,PAYMENT,2024-08-21,239.85,-208.67,0.0,0.0,-31.18,0.0,0.0,USD
ABF - DSB1911-019,PAYMENT,2024-08-21,14.52,1.45,0.0,0.0,0.19,0.0,0.0,USD
ABF - DSB1987-003,PAYMENT,2024-08-21,64.89,5.78,0.0,0.77,0.85,0.0,0.0,USD
ABF - DSB1991-001,PAYMENT,2024-08-21,2490.89,294.23,0.0,8.88,39.4,0.0,0.0,USD
ABF - DSB2016-002,PAYMENT,2024-08-21,1111.16,99.44,0.0,6.68,13.8,0.0,0.0,USD
ABF - DSB2037-002,PAYMENT,2024-08-21,77.21,16.27,0.0,0.0,2.12,0.0,0.0,USD
ABF - DSB2055-002,PAYMENT,2024-08-21,294.18,18.77,0.0,1.2,2.6,0.0,0.0,USD
ABF - DSB2055-003,PAYMENT,2024-08-21,326.6,20.84,0.0,1.33,2.88,0.0,0.0,USD
ABF - DSB2064-002,PAYMENT,2024-08-21,10899.18,772.4,0.0,38.19,105.37,0.0,0.0,USD
ABF - DSB2089-001,PAYMENT,2024-08-21,837.28,49.84,0.0,8.85,7.63,0.0,0.0,USD
ABF - DSB2138-001,PAYMENT,2024-08-21,235.87,7.06,0.0,3.77,1.41,0.0,0.0,USD
ABF - DSB2174-001,DISBURSEMENT,2024-08-21,9191.82,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2175-001,DISBURSEMENT,2024-08-21,989.36,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2176-001,DISBURSEMENT,2024-08-21,942.8,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2176-002,DISBURSEMENT,2024-08-21,717.17,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2176-003,DISBURSEMENT,2024-08-21,1697.31,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2177-001,DISBURSEMENT,2024-08-21,1502.59,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0432-001,DISBURSEMENT,2024-08-21,3791.51,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB1932-002,PAYMENT,2024-08-22,3615.69,427.87,0.0,18.78,58.06,0.0,0.0,USD
ABF - DSB1989-005,PAYMENT,2024-08-22,200.17,16.85,0.0,1.45,2.38,0.0,0.0,USD
ABF - DSB2033-004,PAYMENT,2024-08-22,209.75,12.51,0.0,0.9,1.75,0.0,0.0,USD
ABF - DSB2152-001,PAYMENT,2024-08-22,2840.9,84.0,0.0,13.27,12.65,0.0,0.0,USD
ABF - DSB2178-001,DISBURSEMENT,2024-08-22,4688.94,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2179-001,DISBURSEMENT,2024-08-22,1103.7,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2180-001,DISBURSEMENT,2024-08-22,1714.67,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0055-001,PAYMENT,2024-08-22,18469.91,211.04,0.0,1848.83,267.79,0.0,0.0,USD
ABT - DSB0439-001,DISBURSEMENT,2024-08-22,3440.11,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0440-001,DISBURSEMENT,2024-08-22,3297.53,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0441-001,DISBURSEMENT,2024-08-22,6893.99,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0441-002,DISBURSEMENT,2024-08-22,15513.91,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB1617-001,PAYMENT,2024-08-23,193.97,35.59,0.0,2.75,4.99,0.0,0.0,USD
ABF - DSB1617-002,PAYMENT,2024-08-23,304.8,55.94,0.0,4.33,7.83,0.0,0.0,USD
ABF - DSB1617-003,PAYMENT,2024-08-23,436.25,80.06,0.0,6.19,11.21,0.0,0.0,USD
ABF - DSB1911-019,PAYMENT,2024-08-23,6.85,0.69,0.0,0.0,0.09,0.0,0.0,USD
ABF - DSB2028-001,PAYMENT,2024-08-23,803.2,51.43,0.0,5.63,7.42,0.0,0.0,USD
ABF - DSB2028-002,PAYMENT,2024-08-23,551.67,35.32,0.0,3.87,5.09,0.0,0.0,USD
ABF - DSB2086-001,PAYMENT,2024-08-23,945.24,44.88,0.0,7.49,6.8,0.0,0.0,USD
ABF - DSB2088-002,PAYMENT,2024-08-23,1544.48,91.28,0.0,6.44,12.71,0.0,0.0,USD
ABF - DSB2093-010,PAYMENT,2024-08-23,1178.47,46.8,0.0,4.01,6.6,0.0,0.0,USD
ABF - DSB2130-001,PAYMENT,2024-08-23,1926.7,91.37,0.0,13.27,13.61,0.0,0.0,USD
ABF - DSB2181-001,DISBURSEMENT,2024-08-23,2202.21,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2182-001,DISBURSEMENT,2024-08-23,649.87,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2182-002,DISBURSEMENT,2024-08-23,564.23,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2183-001,DISBURSEMENT,2024-08-23,475.86,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2183-002,DISBURSEMENT,2024-08-23,805.15,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2183-003,DISBURSEMENT,2024-08-23,2416.9,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2183-004,DISBURSEMENT,2024-08-23,1135.35,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2184-001,DISBURSEMENT,2024-08-23,5596.66,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2184-002,DISBURSEMENT,2024-08-23,1239.68,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2184-003,DISBURSEMENT,2024-08-23,3895.93,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2184-004,DISBURSEMENT,2024-08-23,8547.13,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2184-005,DISBURSEMENT,2024-08-23,2941.2,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2184-006,DISBURSEMENT,2024-08-23,771.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2185-001,DISBURSEMENT,2024-08-23,728.52,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2185-002,DISBURSEMENT,2024-08-23,307.49,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2185-003,DISBURSEMENT,2024-08-23,1381.35,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-001,DISBURSEMENT,2024-08-23,1009.8,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-002,DISBURSEMENT,2024-08-23,4124.59,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-003,DISBURSEMENT,2024-08-23,1336.08,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-004,DISBURSEMENT,2024-08-23,2921.54,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-005,DISBURSEMENT,2024-08-23,56.67,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-006,DISBURSEMENT,2024-08-23,3631.64,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-007,DISBURSEMENT,2024-08-23,228.8,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB2186-008,DISBURSEMENT,2024-08-23,1114.34,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0045-001,PAYMENT,2024-08-23,9470.99,105.6,0.0,1306.8,183.61,0.0,0.0,USD
ABT - DSB0142-001,PAYMENT,2024-08-23,4376.18,0.0,0.0,394.74,51.32,0.0,0.0,USD
ABT - DSB0256-001,PAYMENT,2024-08-23,3827.08,0.0,0.0,213.2,27.72,0.0,0.0,USD
ABT - DSB0362-001,PAYMENT,2024-08-23,925.99,32.75,0.0,0.0,4.26,0.0,0.0,USD
ABT - DSB0388-001,PAYMENT,2024-08-23,9317.48,4699.28,0.0,55.0,618.06,0.0,0.0,USD
ABT - DSB0443-001,DISBURSEMENT,2024-08-23,2706.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0445-001,DISBURSEMENT,2024-08-23,7959.56,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB0446-001,DISBURSEMENT,2024-08-23,10764.1,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB1617-001,PAYMENT,2024-08-24,4.62,-4.02,0.0,0.0,-0.6,0.0,0.0,USD
ABF - DSB1617-002,PAYMENT,2024-08-24,7.28,-6.33,0.0,0.0,-0.95,0.0,0.0,USD
ABF - DSB1617-003,PAYMENT,2024-08-24,10.4,-9.05,0.0,0.0,-1.35,0.0,0.0,USD
ABF - DSB2071-001,PAYMENT,2024-08-24,3778.72,334.74,0.0,13.27,45.25,0.0,0.0,USD
ABF - DSB2150-001,PAYMENT,2024-08-24,14417.34,397.73,0.0,53.1,58.6,0.0,0.0,USD
ABF - DSB1737-002,PAYMENT,2024-08-25,196.6,35.51,0.0,0.0,4.62,0.0,0.0,USD
ABF - DSB1815-001,PAYMENT,2024-08-25,513.99,94.38,0.0,7.59,13.26,0.0,0.0,USD
ABF - DSB1737-002,PAYMENT,2024-08-26,124.49,-108.31,0.0,0.0,-16.18,0.0,0.0,USD
ABF - DSB1966-001,PAYMENT,2024-08-26,7244.99,770.29,0.0,26.55,103.59,0.0,0.0,USD
ABF - DSB1994-008,PAYMENT,2024-08-26,238.94,20.34,0.0,1.05,2.78,0.0,0.0,USD
ABF - DSB2008-001,PAYMENT,2024-08-26,4964.08,417.09,0.0,26.55,57.67,0.0,0.0,USD
ABF - DSB2040-003,PAYMENT,2024-08-26,1005.14,59.88,0.0,3.43,8.23,0.0,0.0,USD
ABF - DSB2049-033,PAYMENT,2024-08-26,618.64,39.44,0.0,1.97,5.39,0.0,0.0,USD
ABF - DSB2049-034,PAYMENT,2024-08-26,457.86,29.19,0.0,1.46,3.99,0.0,0.0,USD
ABF - DSB2049-035,PAYMENT,2024-08-26,155.5,9.91,0.0,0.49,1.35,0.0,0.0,USD
ABF - DSB2049-036,PAYMENT,2024-08-26,82.87,5.28,0.0,0.26,0.72,0.0,0.0,USD
ABF - DSB2049-037,PAYMENT,2024-08-26,318.57,20.31,0.0,1.01,2.77,0.0,0.0,USD
ABF - DSB2049-038,PAYMENT,2024-08-26,464.17,29.59,0.0,1.48,4.04,0.0,0.0,USD
ABF - DSB2049-039,PAYMENT,2024-08-26,74.15,4.73,0.0,0.24,0.64,0.0,0.0,USD
ABF - DSB2049-040,PAYMENT,2024-08-26,82.87,5.28,0.0,0.26,0.72,0.0,0.0,USD
ABF - DSB2049-041,PAYMENT,2024-08-26,537.2,34.25,0.0,1.71,4.67,0.0,0.0,USD
ABF - DSB2049-042,PAYMENT,2024-08-26,614.09,39.15,0.0,1.95,5.34,0.0,0.0,USD
ABF - DSB2049-043,PAYMENT,2024-08-26,39.26,2.5,0.0,0.12,0.35,0.0,0.0,USD
ABF - DSB2049-044,PAYMENT,2024-08-26,99.99,6.38,0.0,0.32,0.87,0.0,0.0,USD
ABF - DSB2049-046,PAYMENT,2024-08-26,319.64,20.38,0.0,1.02,2.78,0.0,0.0,USD
ABF - DSB2049-047,PAYMENT,2024-08-26,203.02,12.94,0.0,0.65,1.76,0.0,0.0,USD
ABF - DSB2049-048,PAYMENT,2024-08-26,285.74,18.22,0.0,0.91,2.49,0.0,0.0,USD
ABF - DSB2049-049,PAYMENT,2024-08-26,311.0,19.83,0.0,0.99,2.71,0.0,0.0,USD
ABF - DSB2049-050,PAYMENT,2024-08-26,2168.43,138.25,0.0,6.9,18.87,0.0,0.0,USD
ABF - DSB2049-051,PAYMENT,2024-08-26,80.55,5.14,0.0,0.26,0.7,0.0,0.0,USD
ABF - DSB2049-052,PAYMENT,2024-08-26,203.02,12.94,0.0,0.65,1.76,0.0,0.0,USD
ABF - DSB2049-053,PAYMENT,2024-08-26,30.53,1.95,0.0,0.1,0.26,0.0,0.0,USD
ABF - DSB2049-054,PAYMENT,2024-08-26,87.78,5.6,0.0,0.28,0.77,0.0,0.0,USD
ABF - DSB2049-055,PAYMENT,2024-08-26,648.89,41.37,0.0,2.06,5.65,0.0,0.0,USD
ABF - DSB2049-056,PAYMENT,2024-08-26,30.53,1.95,0.0,0.1,0.26,0.0,0.0,USD
ABF - DSB2049-057,PAYMENT,2024-08-26,107.99,6.88,0.0,0.34,0.94,0.0,0.0,USD
ABF - DSB2049-058,PAYMENT,2024-08-26,1928.04,122.93,0.0,6.13,16.78,0.0,0.0,USD
ABF - DSB2049-059,PAYMENT,2024-08-26,107.99,6.88,0.0,0.34,0.94,0.0,0.0,USD
ABF - DSB2049-060,PAYMENT,2024-08-26,1928.04,122.93,0.0,6.13,16.78,0.0,0.0,USD
ABF - DSB2049-061,PAYMENT,2024-08-26,106.26,6.77,0.0,0.34,0.92,0.0,0.0,USD
ABF - DSB2049-062,PAYMENT,2024-08-26,607.71,38.75,0.0,1.93,5.29,0.0,0.0,USD
ABF - DSB2049-063,PAYMENT,2024-08-26,457.86,29.19,0.0,1.46,3.99,0.0,0.0,USD
ABF - DSB2049-064,PAYMENT,2024-08-26,139.27,8.88,0.0,0.44,1.21,0.0,0.0,USD
ABF - DSB2049-065,PAYMENT,2024-08-26,30.53,1.95,0.0,0.1,0.26,0.0,0.0,USD
ABF - DSB2049-066,PAYMENT,2024-08-26,648.89,41.37,0.0,2.06,5.65,0.0,0.0,USD
ABF - DSB2055-001,PAYMENT,2024-08-26,991.42,63.27,0.0,4.03,8.75,0.0,0.0,USD
ABF - DSB2055-004,PAYMENT,2024-08-26,1649.28,105.26,0.0,6.71,14.55,0.0,0.0,USD
ABF - DSB2093-001,PAYMENT,2024-08-26,609.18,36.29,0.0,2.07,4.99,0.0,0.0,USD
