loan_id,date_due,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABT - DSB1154-007,2025-06-12,376.77,0.0,0.0,17.53,2.28,0.0,0.0,USD
ABT - DSB1154-008,2025-06-12,309.61,0.0,0.0,14.41,1.87,0.0,0.0,USD
ABT - DSB1154-009,2025-06-12,863.43,0.0,0.0,40.17,5.22,0.0,0.0,USD
ABT - DSB1154-010,2025-06-12,226.76,0.0,0.0,10.55,1.37,0.0,0.0,USD
ABT - DSB1154-011,2025-06-12,632.31,0.0,0.0,29.42,3.82,0.0,0.0,USD
ABT - DSB1154-013,2025-06-12,1297.54,0.0,0.0,60.37,7.85,0.0,0.0,USD
ABT - DSB1154-014,2025-06-12,722.02,0.0,0.0,33.6,4.37,0.0,0.0,USD
ABT - DSB1154-015,2025-06-12,1027.22,0.0,0.0,47.8,6.21,0.0,0.0,USD
ABT - DSB1154-016,2025-06-12,305.25,0.0,0.0,14.2,1.85,0.0,0.0,USD
ABF - DSB2784-001,2025-06-13,531.19,52.92,0.0,3.44,7.33,0.0,0.0,USD
ABF - DSB2784-002,2025-06-13,1264.74,126.0,0.0,8.19,17.44,0.0,0.0,USD
ABF - DSB2784-003,2025-06-13,252.95,25.2,0.0,1.64,3.49,0.0,0.0,USD
ABF - DSB2796-001,2025-06-13,1229.47,122.33,0.0,6.6,16.76,0.0,0.0,USD
ABF - DSB2796-002,2025-06-13,1240.99,123.48,0.0,6.67,16.92,0.0,0.0,USD
ABF - DSB2824-001,2025-06-13,1062.51,118.65,0.0,4.72,16.03,0.0,0.0,USD
ABF - DSB2824-002,2025-06-13,1922.64,214.7,0.0,8.55,29.02,0.0,0.0,USD
ABF - DSB2890-001,2025-06-13,178.1,21.19,0.0,1.77,2.98,0.0,0.0,USD
ABF - DSB2890-002,2025-06-13,262.26,31.2,0.0,2.6,4.4,0.0,0.0,USD
ABF - DSB2890-003,2025-06-13,395.4,47.04,0.0,3.93,6.63,0.0,0.0,USD
ABF - DSB2890-004,2025-06-13,235.36,28.0,0.0,2.34,3.94,0.0,0.0,USD
ABF - DSB2891-001,2025-06-13,2098.7,309.74,0.0,6.64,41.13,0.0,0.0,USD
ABF - DSB2891-002,2025-06-13,2098.7,309.74,0.0,6.64,41.13,0.0,0.0,USD
ABF - DSB2895-001,2025-06-13,151.74,16.13,0.0,0.51,2.17,0.0,0.0,USD
ABF - DSB2895-002,2025-06-13,140.98,14.99,0.0,0.48,2.01,0.0,0.0,USD
ABF - DSB2895-003,2025-06-13,313.53,33.32,0.0,1.06,4.47,0.0,0.0,USD
ABF - DSB2895-004,2025-06-13,226.42,24.07,0.0,0.77,3.23,0.0,0.0,USD
ABF - DSB2895-005,2025-06-13,1104.2,117.36,0.0,3.75,15.75,0.0,0.0,USD
ABF - DSB2895-006,2025-06-13,256.27,27.24,0.0,0.87,3.65,0.0,0.0,USD
ABF - DSB2895-007,2025-06-13,299.57,31.84,0.0,1.02,4.27,0.0,0.0,USD
ABF - DSB2895-008,2025-06-13,2296.4,244.08,0.0,7.79,32.74,0.0,0.0,USD
ABF - DSB2895-009,2025-06-13,908.99,96.62,0.0,3.08,12.96,0.0,0.0,USD
ABF - DSB2895-010,2025-06-13,980.75,104.24,0.0,3.33,13.98,0.0,0.0,USD
ABF - DSB2895-011,2025-06-13,1148.2,122.04,0.0,3.89,16.38,0.0,0.0,USD
ABF - DSB2915-001,2025-06-13,3055.09,260.05,0.0,13.27,35.54,0.0,0.0,USD
ABF - DSB2920-001,2025-06-13,803.68,75.94,0.0,2.77,10.23,0.0,0.0,USD
ABF - DSB2920-002,2025-06-13,20983.24,1982.6,0.0,72.45,267.16,0.0,0.0,USD
ABF - DSB2934-001,2025-06-13,1436.69,85.58,0.0,4.85,11.76,0.0,0.0,USD
ABF - DSB2934-002,2025-06-13,407.94,24.3,0.0,1.38,3.34,0.0,0.0,USD
ABF - DSB2934-003,2025-06-13,989.94,58.97,0.0,3.34,8.1,0.0,0.0,USD
ABF - DSB2934-004,2025-06-13,380.75,22.68,0.0,1.29,3.12,0.0,0.0,USD
ABF - DSB2934-005,2025-06-13,2221.03,132.3,0.0,7.5,18.17,0.0,0.0,USD
ABF - DSB2934-006,2025-06-13,1541.12,91.8,0.0,5.2,12.61,0.0,0.0,USD
ABF - DSB2934-007,2025-06-13,31.73,1.89,0.0,0.11,0.26,0.0,0.0,USD
ABF - DSB2934-008,2025-06-13,856.68,51.03,0.0,2.89,7.01,0.0,0.0,USD
ABF - DSB2972-002,2025-06-13,69.26,3.3,0.0,0.69,0.52,0.0,0.0,USD
ABF - DSB2973-001,2025-06-13,616.31,26.41,0.0,6.41,4.26,0.0,0.0,USD
ABF - DSB2978-001,2025-06-13,3926.06,231.83,0.0,13.27,31.87,0.0,0.0,USD
ABF - DSB2993-001,2025-06-13,4682.24,276.85,0.0,21.42,38.77,0.0,0.0,USD
ABF - DSB3001-002,2025-06-13,978.03,28.92,0.0,4.68,4.37,0.0,0.0,USD
ABF - DSB3004-001,2025-06-13,3907.63,115.53,0.0,18.16,17.38,0.0,0.0,USD
ABF - DSB3004-004,2025-06-13,843.71,24.95,0.0,3.92,3.75,0.0,0.0,USD
ABF - DSB3007-001,2025-06-13,1222.6,36.4,0.0,13.27,6.46,0.0,0.0,USD
ABF - DSB3012-002,2025-06-13,447.84,12.35,0.0,1.64,1.82,0.0,0.0,USD
ABF - DSB3012-003,2025-06-13,10632.66,293.31,0.0,38.91,43.19,0.0,0.0,USD
ABT - DSB1015-001,2025-06-13,6096.25,175.33,0.0,128.29,39.47,0.0,0.0,USD
ABT - DSB1058-001,2025-06-13,4331.98,120.09,0.0,124.23,31.76,0.0,0.0,USD
ABT - DSB1058-002,2025-06-13,159.58,4.42,0.0,4.58,1.17,0.0,0.0,USD
ABT - DSB1058-003,2025-06-13,540.81,14.99,0.0,15.51,3.97,0.0,0.0,USD
ABT - DSB1058-004,2025-06-13,478.87,13.28,0.0,13.73,3.51,0.0,0.0,USD
ABT - DSB1058-005,2025-06-13,5474.57,151.77,0.0,157.0,40.14,0.0,0.0,USD
ABT - DSB1110-001,2025-06-13,10802.21,100.35,0.0,431.32,69.12,0.0,0.0,USD
ABT - DSB1142-001,2025-06-13,13007.73,0.0,0.0,539.16,70.09,0.0,0.0,USD
ABT - DSB1150-001,2025-06-13,12246.97,0.0,0.0,631.0,82.03,0.0,0.0,USD
ABT - DSB1152-001,2025-06-13,14685.48,0.0,0.0,504.0,65.52,0.0,0.0,USD
ABT - DSB1152-002,2025-06-13,2741.29,0.0,0.0,94.08,12.23,0.0,0.0,USD
ABT - DSB1171-005,2025-06-13,55.31,0.59,0.0,0.56,0.15,0.0,0.0,USD
ABT - DSB1171-006,2025-06-13,60.33,0.64,0.0,0.61,0.16,0.0,0.0,USD
ABT - DSB1118-001,2025-06-14,93967.0,859.18,0.0,2918.93,491.15,0.0,0.0,USD
ABT - DSB1119-001,2025-06-14,62799.39,510.57,0.0,1969.63,322.43,0.0,0.0,USD
ABT - DSB1079-002,2025-06-15,1501.3,34.06,0.0,55.58,11.65,0.0,0.0,USD
ABT - DSB1079-003,2025-06-15,4672.17,106.01,0.0,172.96,36.27,0.0,0.0,USD
ABF - DSB2964-001,2025-06-16,4321.59,383.96,0.0,26.55,53.37,0.0,0.0,USD
ABT - DSB1002-001,2025-06-16,23521.75,840.0,0.0,536.17,178.9,0.0,0.0,USD
ABT - DSB1002-002,2025-06-16,1596.87,57.03,0.0,36.4,12.15,0.0,0.0,USD
ABT - DSB1002-003,2025-06-16,1930.28,68.93,0.0,44.0,14.68,0.0,0.0,USD
ABT - DSB1002-004,2025-06-16,6706.85,239.51,0.0,152.88,51.01,0.0,0.0,USD
ABT - DSB1002-005,2025-06-16,329.21,11.76,0.0,7.5,2.5,0.0,0.0,USD
ABT - DSB1002-006,2025-06-16,2874.36,102.65,0.0,65.52,21.86,0.0,0.0,USD
ABT - DSB1002-007,2025-06-16,1916.24,68.43,0.0,43.68,14.57,0.0,0.0,USD
ABT - DSB1002-008,2025-06-16,1930.28,68.93,0.0,44.0,14.68,0.0,0.0,USD
ABT - DSB1002-009,2025-06-16,1041.23,37.18,0.0,23.73,7.92,0.0,0.0,USD
ABT - DSB1002-010,2025-06-16,1024.18,36.58,0.0,23.35,7.79,0.0,0.0,USD
ABT - DSB1002-011,2025-06-16,1579.32,56.4,0.0,36.0,12.01,0.0,0.0,USD
ABT - DSB1002-012,2025-06-16,884.42,31.58,0.0,20.16,6.73,0.0,0.0,USD
ABT - DSB1002-013,2025-06-16,473.65,16.91,0.0,10.8,3.6,0.0,0.0,USD
ABT - DSB1002-014,2025-06-16,378.34,13.51,0.0,8.62,2.88,0.0,0.0,USD
ABT - DSB1033-001,2025-06-16,34125.91,1293.25,0.0,1075.98,308.0,0.0,0.0,USD
ABT - DSB1087-001,2025-06-16,2325.11,33.57,0.0,53.0,11.25,0.0,0.0,USD
ABT - DSB1087-002,2025-06-16,2235.62,32.27,0.0,50.96,10.82,0.0,0.0,USD
ABT - DSB1087-003,2025-06-16,2554.99,36.89,0.0,58.24,12.37,0.0,0.0,USD
ABT - DSB1087-004,2025-06-16,2554.99,36.89,0.0,58.24,12.37,0.0,0.0,USD
ABT - DSB1087-005,2025-06-16,2554.99,36.89,0.0,58.24,12.37,0.0,0.0,USD
ABT - DSB1087-006,2025-06-16,1596.87,23.05,0.0,36.4,7.73,0.0,0.0,USD
ABT - DSB1087-007,2025-06-16,1916.24,27.66,0.0,43.68,9.27,0.0,0.0,USD
ABT - DSB1087-008,2025-06-16,638.75,9.22,0.0,14.56,3.09,0.0,0.0,USD
ABT - DSB1087-009,2025-06-16,1596.87,23.05,0.0,36.4,7.73,0.0,0.0,USD
ABT - DSB1087-010,2025-06-16,2421.35,34.96,0.0,55.19,11.72,0.0,0.0,USD
ABT - DSB1087-011,2025-06-16,2235.62,32.27,0.0,50.96,10.82,0.0,0.0,USD
ABT - DSB1087-012,2025-06-16,5777.29,83.4,0.0,131.69,27.96,0.0,0.0,USD
ABT - DSB1087-013,2025-06-16,7718.09,111.42,0.0,175.93,37.36,0.0,0.0,USD
ABT - DSB1087-014,2025-06-16,7718.09,111.42,0.0,175.93,37.36,0.0,0.0,USD
ABT - DSB1087-015,2025-06-16,5777.29,83.4,0.0,131.69,27.96,0.0,0.0,USD
ABT - DSB1087-016,2025-06-16,1277.49,18.44,0.0,29.12,6.18,0.0,0.0,USD
ABT - DSB1087-017,2025-06-16,491.34,7.09,0.0,11.2,2.38,0.0,0.0,USD
ABT - DSB1087-018,2025-06-16,105.29,1.52,0.0,2.4,0.51,0.0,0.0,USD
ABT - DSB1087-019,2025-06-16,1277.49,18.44,0.0,29.12,6.18,0.0,0.0,USD
ABT - DSB1087-020,2025-06-16,491.34,7.09,0.0,11.2,2.38,0.0,0.0,USD
ABT - DSB1087-021,2025-06-16,6758.43,97.57,0.0,154.06,32.71,0.0,0.0,USD
ABT - DSB1149-003,2025-06-16,3735.99,0.0,0.0,198.24,25.77,0.0,0.0,USD
ABT - DSB1182-001,2025-06-16,943.71,8.21,0.0,9.54,2.31,0.0,0.0,USD
ABT - DSB1187-001,2025-06-16,1323.5,0.0,0.0,69.72,9.06,0.0,0.0,USD
ABT - DSB1187-002,2025-06-16,761.09,0.0,0.0,40.1,5.21,0.0,0.0,USD
ABT - DSB1187-003,2025-06-16,496.73,0.0,0.0,26.17,3.4,0.0,0.0,USD
ABT - DSB1194-001,2025-06-17,945.03,0.0,0.0,29.04,3.78,0.0,0.0,USD
ABT - DSB1194-002,2025-06-17,1230.34,0.0,0.0,37.8,4.91,0.0,0.0,USD
ABT - DSB1194-003,2025-06-17,1694.37,0.0,0.0,52.06,6.77,0.0,0.0,USD
ABT - DSB1194-004,2025-06-17,785.43,0.0,0.0,24.13,3.14,0.0,0.0,USD
ABT - DSB1194-005,2025-06-17,519.7,0.0,0.0,15.97,2.08,0.0,0.0,USD
ABT - DSB1194-006,2025-06-17,1937.91,0.0,0.0,59.55,7.74,0.0,0.0,USD
ABF - DSB2779-001,2025-06-18,3036.07,538.42,0.0,13.27,71.73,0.0,0.0,USD
ABF - DSB2979-001,2025-06-19,18800.1,1120.65,0.0,75.22,155.47,0.0,0.0,USD
ABT - DSB0991-002,2025-06-19,1009.26,75.68,0.0,63.56,18.1,0.0,0.0,USD
ABT - DSB1153-001,2025-06-19,2234.35,31.38,0.0,13.5,5.83,0.0,0.0,USD
ABT - DSB1153-002,2025-06-19,5123.25,71.96,0.0,30.95,13.38,0.0,0.0,USD
ABT - DSB1176-001,2025-06-19,20482.03,0.0,0.0,766.61,99.66,0.0,0.0,USD
ABT - DSB1187-004,2025-06-19,446.21,0.0,0.0,23.51,3.06,0.0,0.0,USD
ABT - PC0003-001,2025-06-19,16953.5,0.0,0.0,346.91,45.1,0.0,0.0,USD
ABF - DSB2831-001,2025-06-20,421.39,42.03,0.0,3.2,5.88,0.0,0.0,USD
ABF - DSB2831-002,2025-06-20,217.26,21.67,0.0,1.65,3.03,0.0,0.0,USD
ABF - DSB2831-003,2025-06-20,329.94,32.91,0.0,2.51,4.61,0.0,0.0,USD
ABF - DSB2831-004,2025-06-20,778.1,77.62,0.0,5.91,10.86,0.0,0.0,USD
ABF - DSB2951-001,2025-06-20,2218.13,186.2,0.0,10.06,25.52,0.0,0.0,USD
ABF - DSB2951-002,2025-06-20,2648.18,222.3,0.0,12.01,30.46,0.0,0.0,USD
ABF - DSB2951-003,2025-06-20,988.65,82.99,0.0,4.48,11.37,0.0,0.0,USD
ABF - DSB3001-003,2025-06-20,802.86,37.99,0.0,3.84,5.44,0.0,0.0,USD
ABT - DSB1157-001,2025-06-20,19073.13,0.0,0.0,637.82,82.92,0.0,0.0,USD
ABT - DSB1158-001,2025-06-20,6474.78,85.07,0.0,39.11,16.14,0.0,0.0,USD
ABT - DSB1164-001,2025-06-20,4875.78,64.06,0.0,29.45,12.16,0.0,0.0,USD
ABT - DSB1169-001,2025-06-20,7987.92,104.95,0.0,48.25,19.92,0.0,0.0,USD
ABT - DSB1171-007,2025-06-20,159.46,2.26,0.0,1.61,0.5,0.0,0.0,USD
ABT - DSB1171-008,2025-06-20,149.49,2.12,0.0,1.51,0.47,0.0,0.0,USD
ABT - DSB1171-009,2025-06-20,149.49,2.12,0.0,1.51,0.47,0.0,0.0,USD
ABT - DSB1171-010,2025-06-20,95.52,1.35,0.0,0.97,0.3,0.0,0.0,USD
ABT - DSB1171-012,2025-06-20,124.58,1.76,0.0,1.26,0.39,0.0,0.0,USD
ABT - DSB1171-013,2025-06-20,60.33,0.85,0.0,0.61,0.19,0.0,0.0,USD
ABT - DSB1171-014,2025-06-20,95.52,1.35,0.0,0.97,0.3,0.0,0.0,USD
ABT - DSB1171-015,2025-06-20,85.48,1.21,0.0,0.86,0.27,0.0,0.0,USD
ABT - DSB1178-001,2025-06-20,4249.32,0.0,0.0,186.32,24.22,0.0,0.0,USD
ABF - DSB2912-001,2025-06-21,741.51,73.8,0.0,4.15,10.13,0.0,0.0,USD
ABF - DSB2912-002,2025-06-21,651.08,64.8,0.0,3.64,8.89,0.0,0.0,USD
ABF - DSB2912-003,2025-06-21,171.81,17.1,0.0,0.96,2.35,0.0,0.0,USD
ABF - DSB2912-004,2025-06-21,158.25,15.75,0.0,0.89,2.17,0.0,0.0,USD
ABF - DSB2912-005,2025-06-21,908.8,90.45,0.0,5.09,12.42,0.0,0.0,USD
ABF - DSB2912-006,2025-06-21,1175.56,117.0,0.0,6.58,16.07,0.0,0.0,USD
ABF - DSB2912-007,2025-06-21,935.93,93.15,0.0,5.24,12.79,0.0,0.0,USD
ABT - DSB1162-001,2025-06-21,8992.18,0.0,0.0,357.78,46.51,0.0,0.0,USD
ABT - DSB1160-001,2025-06-22,15429.73,236.64,0.0,38.68,35.79,0.0,0.0,USD
ABT - DSB1160-002,2025-06-22,939.35,14.41,0.0,2.36,2.18,0.0,0.0,USD
ABF - DSB2959-001,2025-06-23,3091.29,259.56,0.0,14.72,35.65,0.0,0.0,USD
ABF - DSB2959-002,2025-06-23,1241.84,104.27,0.0,5.91,14.33,0.0,0.0,USD
ABF - DSB2959-003,2025-06-23,1241.84,104.27,0.0,5.91,14.33,0.0,0.0,USD
ABT - DSB0984-001,2025-06-23,200000.0,11400.0,0.0,0.0,1482.0,0.0,0.0,USD
ABT - DSB1072-001,2025-06-23,31160.0,1045.42,0.0,0.0,135.9,0.0,0.0,USD
ABT - DSB1072-002,2025-06-23,8840.02,296.58,0.0,0.0,38.56,0.0,0.0,USD
ABT - DSB1072-003,2025-06-23,35000.0,1174.25,0.0,0.0,152.65,0.0,0.0,USD
ABT - DSB1166-001,2025-06-23,8426.96,119.17,0.0,102.51,28.82,0.0,0.0,USD
ABT - DSB1166-002,2025-06-23,7303.36,103.28,0.0,88.85,24.98,0.0,0.0,USD
ABT - DSB1170-001,2025-06-23,8863.68,128.51,0.0,53.54,23.67,0.0,0.0,USD
ABT - DSB1170-002,2025-06-23,6200.03,89.89,0.0,37.45,16.55,0.0,0.0,USD
ABT - DSB1170-003,2025-06-23,3876.79,56.21,0.0,23.42,10.35,0.0,0.0,USD
ABT - DSB1170-004,2025-06-23,5595.99,81.13,0.0,33.8,14.94,0.0,0.0,USD
ABT - DSB1187-005,2025-06-23,2104.8,0.0,0.0,110.88,14.41,0.0,0.0,USD
ABT - DSB1187-006,2025-06-23,2104.8,0.0,0.0,110.88,14.41,0.0,0.0,USD
ABF - DSB2859-001,2025-06-24,1777.27,252.0,0.0,6.84,33.65,0.0,0.0,USD
ABF - DSB2859-002,2025-06-24,1668.26,236.54,0.0,6.43,31.59,0.0,0.0,USD
ABT - DSB1074-001,2025-06-24,3873.46,117.23,0.0,19.49,17.77,0.0,0.0,USD
ABT - DSB1076-001,2025-06-24,12246.09,370.62,0.0,61.58,56.19,0.0,0.0,USD
ABT - DSB1085-001,2025-06-24,190830.08,7442.37,0.0,0.0,967.51,0.0,0.0,USD
ABT - DSB1085-002,2025-06-24,105307.82,4107.0,0.0,0.0,533.91,0.0,0.0,USD
ABT - DSB1086-001,2025-06-24,77398.3,3018.53,0.0,0.0,392.41,0.0,0.0,USD
ABF - DSB2929-001,2025-06-25,21531.33,1831.03,0.0,75.22,247.81,0.0,0.0,USD
ABF - DSB3029-001,2025-06-25,3991.96,65.61,0.0,40.38,13.78,0.0,0.0,USD
ABT - DSB1179-001,2025-06-25,3340.72,0.0,0.0,172.87,22.47,0.0,0.0,USD
ABT - DSB1180-001,2025-06-25,600.35,0.0,0.0,26.21,3.41,0.0,0.0,USD
ABT - DSB1180-002,2025-06-25,735.54,0.0,0.0,32.11,4.17,0.0,0.0,USD
ABT - DSB1180-003,2025-06-25,2185.51,0.0,0.0,95.42,12.4,0.0,0.0,USD
ABT - DSB1180-004,2025-06-25,1599.15,0.0,0.0,69.82,9.08,0.0,0.0,USD
ABT - DSB1180-005,2025-06-25,651.84,0.0,0.0,28.46,3.7,0.0,0.0,USD
ABT - DSB1180-006,2025-06-25,562.13,0.0,0.0,24.54,3.19,0.0,0.0,USD
ABT - DSB1181-001,2025-06-25,25564.35,421.81,0.0,0.0,54.84,0.0,0.0,USD
ABT - DSB1181-002,2025-06-25,25024.7,412.91,0.0,0.0,53.68,0.0,0.0,USD
ABT - DSB1181-003,2025-06-25,18471.99,304.79,0.0,0.0,39.62,0.0,0.0,USD
ABT - DSB1154-012,2025-06-26,569.07,4.66,0.0,26.48,4.05,0.0,0.0,USD
ABT - DSB1204-002,2025-06-26,225.15,4.82,0.0,3.85,1.13,0.0,0.0,USD
ABT - DSB1204-003,2025-06-26,648.98,13.89,0.0,11.11,3.25,0.0,0.0,USD
ABT - DSB1204-004,2025-06-26,371.49,7.95,0.0,6.36,1.86,0.0,0.0,USD
ABF - DSB2839-001,2025-06-27,1300.96,215.43,0.0,6.21,28.82,0.0,0.0,USD
ABF - DSB2839-002,2025-06-27,1477.15,244.61,0.0,7.06,32.72,0.0,0.0,USD
ABF - DSB2844-001,2025-06-27,2442.22,242.42,0.0,7.89,32.54,0.0,0.0,USD
ABF - DSB2844-002,2025-06-27,1665.62,165.33,0.0,5.38,22.19,0.0,0.0,USD
ABF - DSB2854-003,2025-06-27,654.86,97.51,0.0,2.58,13.02,0.0,0.0,USD
ABF - DSB2931-001,2025-06-27,2652.87,225.98,0.0,13.27,31.11,0.0,0.0,USD
ABF - DSB2943-001,2025-06-27,4828.34,411.53,0.0,26.55,56.95,0.0,0.0,USD
ABF - DSB2995-001,2025-06-27,2130.59,189.29,0.0,13.0,26.3,0.0,0.0,USD
ABF - DSB2995-002,2025-06-27,2219.34,197.18,0.0,13.55,27.39,0.0,0.0,USD
ABF - DSB2999-001,2025-06-27,664.36,39.67,0.0,8.85,6.31,0.0,0.0,USD
ABF - DSB3001-001,2025-06-27,992.49,46.96,0.0,4.75,6.72,0.0,0.0,USD
ABF - DSB3004-002,2025-06-27,336.14,14.31,0.0,1.56,2.06,0.0,0.0,USD
ABF - DSB3004-003,2025-06-27,625.4,26.63,0.0,2.91,3.84,0.0,0.0,USD
ABF - DSB3006-001,2025-06-27,1900.42,89.96,0.0,10.01,13.0,0.0,0.0,USD
ABF - DSB3006-002,2025-06-27,3139.51,148.62,0.0,16.54,21.47,0.0,0.0,USD
ABF - DSB3018-001,2025-06-27,3385.0,144.0,0.0,13.27,20.45,0.0,0.0,USD
ABT - DSB0987-001,2025-06-27,100000.0,5826.67,0.0,0.0,757.47,0.0,0.0,USD
ABT - DSB1012-001,2025-06-27,2858.13,184.8,0.0,99.0,36.89,0.0,0.0,USD
ABT - DSB1145-001,2025-06-27,2080.82,39.6,0.0,12.57,6.78,0.0,0.0,USD
ABT - DSB1145-002,2025-06-27,5550.53,105.62,0.0,33.53,18.09,0.0,0.0,USD
ABT - DSB1145-003,2025-06-27,559.6,10.65,0.0,3.38,1.82,0.0,0.0,USD
ABT - DSB1145-004,2025-06-27,5600.02,106.56,0.0,33.83,18.25,0.0,0.0,USD
ABT - DSB1145-005,2025-06-27,614.15,11.69,0.0,3.71,2.0,0.0,0.0,USD
ABT - DSB1145-006,2025-06-27,763.64,14.53,0.0,4.61,2.49,0.0,0.0,USD
ABT - DSB1145-007,2025-06-27,3684.87,70.12,0.0,22.26,12.01,0.0,0.0,USD
ABT - DSB1186-001,2025-06-27,16282.07,0.0,0.0,507.9,66.03,0.0,0.0,USD
ABT - DSB1186-002,2025-06-27,16282.07,0.0,0.0,507.9,66.03,0.0,0.0,USD
ABT - DSB1193-026,2025-06-27,1359.25,16.31,0.0,34.03,6.54,0.0,0.0,USD
ABT - DSB1210-001,2025-06-27,36286.12,708.52,0.0,460.07,151.92,0.0,0.0,USD
ABT - DSB0997-001,2025-06-28,100000.0,5763.33,0.0,0.0,749.23,0.0,0.0,USD
ABT - DSB1141-001,2025-06-28,523.46,10.47,0.0,4.76,1.98,0.0,0.0,USD
ABT - DSB1141-002,2025-06-28,3140.77,62.83,0.0,28.56,11.88,0.0,0.0,USD
ABT - DSB1141-003,2025-06-28,6805.01,136.12,0.0,61.87,25.74,0.0,0.0,USD
ABT - DSB1191-005,2025-06-28,7021.85,141.13,0.0,246.15,50.35,0.0,0.0,USD
ABT - DSB1191-006,2025-06-28,2568.27,51.62,0.0,90.03,18.41,0.0,0.0,USD
ABT - DSB1191-007,2025-06-28,15525.03,312.04,0.0,544.22,111.31,0.0,0.0,USD
ABT - DSB1191-008,2025-06-28,4208.3,84.58,0.0,147.52,30.17,0.0,0.0,USD
ABT - DSB1234-001,2025-06-28,1957.86,24.74,0.0,18.8,5.66,0.0,0.0,USD
ABT - DSB1234-002,2025-06-28,527.08,6.66,0.0,5.06,1.52,0.0,0.0,USD
ABT - DSB1234-003,2025-06-28,2267.25,28.65,0.0,21.77,6.55,0.0,0.0,USD
ABT - DSB1234-004,2025-06-28,1558.98,19.7,0.0,14.97,4.51,0.0,0.0,USD
ABT - DSB1234-005,2025-06-28,2043.33,25.82,0.0,19.62,5.91,0.0,0.0,USD
ABT - DSB1093-001,2025-06-29,3329.08,100.75,0.0,16.74,15.27,0.0,0.0,USD
ABT - DSB1093-002,2025-06-29,2897.75,87.7,0.0,14.57,13.29,0.0,0.0,USD
ABT - DSB1093-003,2025-06-29,3251.53,98.41,0.0,16.35,14.92,0.0,0.0,USD
ABT - DSB1187-007,2025-06-29,496.73,1.56,0.0,26.17,3.6,0.0,0.0,USD
ABT - DSB1187-008,2025-06-29,2104.8,6.61,0.0,110.88,15.27,0.0,0.0,USD
ABF - DSB2819-001,2025-06-30,1396.82,138.92,0.0,6.87,18.95,0.0,0.0,USD
ABF - DSB2819-002,2025-06-30,709.49,70.56,0.0,3.49,9.62,0.0,0.0,USD
ABF - DSB2819-003,2025-06-30,709.49,70.56,0.0,3.49,9.62,0.0,0.0,USD
ABF - DSB2819-004,2025-06-30,1628.94,162.0,0.0,8.02,22.1,0.0,0.0,USD
ABF - DSB2819-005,2025-06-30,950.22,94.5,0.0,4.68,12.9,0.0,0.0,USD
ABF - DSB2911-001,2025-06-30,258.81,38.63,0.0,3.4,5.46,0.0,0.0,USD
ABF - DSB2911-002,2025-06-30,500.36,74.68,0.0,6.57,10.56,0.0,0.0,USD
ABF - DSB2911-003,2025-06-30,250.86,37.44,0.0,3.3,5.3,0.0,0.0,USD
ABF - DSB2932-001,2025-06-30,2065.8,306.0,0.0,13.27,41.51,0.0,0.0,USD
ABF - DSB2937-001,2025-06-30,684.95,81.2,0.0,4.65,11.16,0.0,0.0,USD
ABF - DSB2937-002,2025-06-30,732.19,86.8,0.0,4.97,11.93,0.0,0.0,USD
ABF - DSB2941-001,2025-06-30,1852.83,219.74,0.0,13.27,30.3,0.0,0.0,USD
ABF - DSB2942-001,2025-06-30,2242.0,331.91,0.0,13.27,44.88,0.0,0.0,USD
ABF - DSB2962-001,2025-06-30,2134.33,252.0,0.0,6.79,33.64,0.0,0.0,USD
ABF - DSB2962-002,2025-06-30,2037.1,240.52,0.0,6.48,32.11,0.0,0.0,USD
ABF - DSB2967-001,2025-06-30,9302.0,792.0,0.0,42.48,108.48,0.0,0.0,USD
ABF - DSB2968-001,2025-06-30,394.71,37.63,0.0,4.54,5.48,0.0,0.0,USD
ABF - DSB2968-002,2025-06-30,164.46,15.68,0.0,1.89,2.29,0.0,0.0,USD
ABF - DSB2968-003,2025-06-30,87.23,8.32,0.0,1.0,1.21,0.0,0.0,USD
ABF - DSB2968-004,2025-06-30,150.37,14.34,0.0,1.73,2.08,0.0,0.0,USD
ABF - DSB2968-005,2025-06-30,357.12,34.05,0.0,4.11,4.96,0.0,0.0,USD
ABF - DSB2982-002,2025-06-30,285.96,18.27,0.0,1.42,2.55,0.0,0.0,USD
ABF - DSB2982-003,2025-06-30,934.38,59.69,0.0,4.63,8.36,0.0,0.0,USD
ABF - DSB2982-004,2025-06-30,697.98,44.59,0.0,3.46,6.25,0.0,0.0,USD
ABF - DSB3012-004,2025-06-30,1552.79,92.52,0.0,5.68,12.77,0.0,0.0,USD
ABF - DSB3014-001,2025-06-30,921.77,66.12,0.0,13.27,10.33,0.0,0.0,USD
ABF - DSB3015-001,2025-06-30,292.73,18.7,0.0,1.43,2.62,0.0,0.0,USD
ABF - DSB3015-002,2025-06-30,331.89,21.2,0.0,1.63,2.97,0.0,0.0,USD
ABF - DSB3015-003,2025-06-30,165.68,10.58,0.0,0.81,1.49,0.0,0.0,USD
ABF - DSB3015-004,2025-06-30,1919.26,122.6,0.0,9.4,17.16,0.0,0.0,USD
ABT - DSB1100-001,2025-06-30,4961.23,168.2,0.0,229.0,51.64,0.0,0.0,USD
ABT - DSB1188-001,2025-06-30,28780.39,469.87,0.0,81.53,551.4,0.0,0.0,USD
